seed,early_variant,model_name,feature_block,best_params,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_auc,external_accuracy,external_precision,external_recall,external_f1,external_auc,external_correct_n,external_total_n
23,earlyv0,RBF SVM,middle_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7228915662650602,0.6880733944954128,0.8620689655172413,0.7653061224489796,0.7760075658373345,0.6056338028169014,0.5945945945945946,0.6285714285714286,0.6111111111111112,0.7126984126984127,43,71
23,earlyv0,Logistic Regression,late_only,"{""C"": 1.0, ""class_weight"": null}",0.6445783132530121,0.6590909090909091,0.6666666666666666,0.6628571428571428,0.693583587952859,0.6197183098591549,0.5833333333333334,0.8,0.6746987951807228,0.6095238095238095,44,71
23,earlyv0,Linear SVM,late_only,"{""C"": 1.0, ""class_weight"": null}",0.6385542168674698,0.6666666666666666,0.6206896551724138,0.6428571428571429,0.6817255928997528,0.6197183098591549,0.6052631578947368,0.6571428571428571,0.6301369863013698,0.6039682539682539,44,71
23,earlyv0,RBF SVM,late_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.5963855421686747,0.5925925925925926,0.735632183908046,0.6564102564102564,0.6489160483049614,0.5915492957746479,0.56,0.8,0.6588235294117647,0.5904761904761905,42,71
23,earlyv0,Logistic Regression,early_middle,"{""C"": 1.0, ""class_weight"": null}",0.6867469879518072,0.7160493827160493,0.6666666666666666,0.6904761904761905,0.7814636985304816,0.6619718309859155,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.7182539682539683,47,71
23,earlyv0,Linear SVM,early_middle,"{""C"": 1.0, ""class_weight"": null}",0.7048192771084337,0.7209302325581395,0.7126436781609196,0.7167630057803468,0.7560017459624618,0.676056338028169,0.7307692307692307,0.5428571428571428,0.6229508196721312,0.711111111111111,48,71
23,earlyv0,RBF SVM,early_middle,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7891566265060241,0.75,0.896551724137931,0.8167539267015707,0.8510839516950386,0.676056338028169,0.7,0.6,0.6461538461538462,0.7531746031746032,48,71
23,earlyv0,Logistic Regression,early_middle_scale,"{""C"": 1.0, ""class_weight"": null}",0.6686746987951807,0.6951219512195121,0.6551724137931034,0.6745562130177515,0.7721518987341772,0.676056338028169,0.6666666666666666,0.6857142857142857,0.676056338028169,0.7523809523809524,48,71
23,earlyv0,Linear SVM,early_middle_scale,"{""C"": 1.0, ""class_weight"": null}",0.6867469879518072,0.7058823529411765,0.6896551724137931,0.6976744186046512,0.7501818710897715,0.6901408450704225,0.6585365853658537,0.7714285714285715,0.7105263157894737,0.7388888888888889,49,71
23,earlyv0,RBF SVM,early_middle_scale,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7710843373493976,0.7333333333333333,0.8850574712643678,0.8020833333333334,0.8438091081041756,0.676056338028169,0.7,0.6,0.6461538461538462,0.7507936507936508,48,71
23,earlyv0,Logistic Regression,middle_late,"{""C"": 1.0, ""class_weight"": null}",0.6867469879518072,0.7058823529411765,0.6896551724137931,0.6976744186046512,0.7202095154954168,0.704225352112676,0.7058823529411765,0.6857142857142857,0.6956521739130435,0.7158730158730159,50,71
23,earlyv0,Linear SVM,middle_late,"{""C"": 1.0, ""class_weight"": null}",0.6144578313253012,0.6666666666666666,0.5287356321839081,0.5897435897435898,0.6679033900771134,0.704225352112676,0.7916666666666666,0.5428571428571428,0.6440677966101694,0.7198412698412698,50,71
23,earlyv0,RBF SVM,middle_late,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7289156626506024,0.7019230769230769,0.8390804597701149,0.7643979057591623,0.7921577186090499,0.6197183098591549,0.6,0.6857142857142857,0.64,0.7253968253968254,44,71
23,earlyv0,Logistic Regression,middle_late_scale,"{""C"": 1.0, ""class_weight"": null}",0.6686746987951807,0.686046511627907,0.6781609195402298,0.6820809248554913,0.6982394878510112,0.647887323943662,0.6388888888888888,0.6571428571428571,0.647887323943662,0.6801587301587302,46,71
23,earlyv0,Linear SVM,middle_late_scale,"{""C"": 1.0, ""class_weight"": null}",0.6144578313253012,0.6716417910447762,0.5172413793103449,0.5844155844155844,0.6697221009748291,0.5774647887323944,0.7272727272727273,0.2285714285714285,0.3478260869565217,0.6642857142857144,41,71
23,earlyv0,RBF SVM,middle_late_scale,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6927710843373494,0.6666666666666666,0.8275862068965517,0.7384615384615385,0.7607303942965226,0.6056338028169014,0.5853658536585366,0.6857142857142857,0.631578947368421,0.7174603174603175,43,71
23,earlyv0,Logistic Regression,all,"{""C"": 1.0, ""class_weight"": null}",0.7289156626506024,0.75,0.7241379310344828,0.7368421052631579,0.801542266841263,0.676056338028169,0.6666666666666666,0.6857142857142857,0.676056338028169,0.7325396825396825,48,71
23,earlyv0,Linear SVM,all,"{""C"": 1.0, ""class_weight"": null}",0.6867469879518072,0.7160493827160493,0.6666666666666666,0.6904761904761905,0.7696057034773752,0.6619718309859155,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.7246031746031747,47,71
23,earlyv0,RBF SVM,all,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7951807228915663,0.7476635514018691,0.9195402298850576,0.8247422680412371,0.8739269605703477,0.704225352112676,0.7058823529411765,0.6857142857142857,0.6956521739130435,0.7595238095238095,50,71
23,earlyv0,Logistic Regression,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null}",0.7289156626506024,0.7333333333333333,0.7586206896551724,0.7457627118644068,0.7743343518114361,0.676056338028169,0.6764705882352942,0.6571428571428571,0.6666666666666666,0.7412698412698413,48,71
23,earlyv0,Linear SVM,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null}",0.7048192771084337,0.7317073170731707,0.6896551724137931,0.7100591715976331,0.7670595082205733,0.6619718309859155,0.7894736842105263,0.4285714285714285,0.5555555555555556,0.7214285714285714,47,71
23,earlyv0,RBF SVM,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7590361445783133,0.7326732673267327,0.8505747126436781,0.7872340425531915,0.8457733158737087,0.6197183098591549,0.6,0.6857142857142857,0.64,0.7285714285714285,44,71
23,earlyv1,Logistic Regression,early_only,"{""C"": 1.0, ""class_weight"": null}",0.7289156626506024,0.7441860465116279,0.735632183908046,0.7398843930635838,0.7686599738105631,0.704225352112676,0.6842105263157895,0.7428571428571429,0.7123287671232876,0.7357142857142857,50,71
23,earlyv1,Linear SVM,early_only,"{""C"": 1.0, ""class_weight"": null}",0.6927710843373494,0.6698113207547169,0.8160919540229885,0.7357512953367875,0.7819729375818419,0.6197183098591549,0.5714285714285714,0.9142857142857144,0.7032967032967034,0.7015873015873015,44,71
23,earlyv1,RBF SVM,early_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7891566265060241,0.7653061224489796,0.8620689655172413,0.8108108108108109,0.8305688927688054,0.6901408450704225,0.6511627906976745,0.8,0.717948717948718,0.7603174603174603,49,71
23,earlyv1,Logistic Regression,middle_only,"{""C"": 1.0, ""class_weight"": null}",0.6325301204819277,0.6585365853658537,0.6206896551724138,0.6390532544378699,0.7069693001600466,0.676056338028169,0.7,0.6,0.6461538461538462,0.7158730158730159,48,71
23,earlyv1,Linear SVM,middle_only,"{""C"": 1.0, ""class_weight"": null}",0.6385542168674698,0.6901408450704225,0.5632183908045977,0.620253164556962,0.6823803288229303,0.676056338028169,0.75,0.5142857142857142,0.6101694915254238,0.7325396825396826,48,71
