model_name,metric,bootstrap_mean,ci_low,ci_high,n_boot
late__svc__poly3,f1,0.6486719816569999,0.532987012987013,0.75,200
late__svc__poly3,roc_auc,0.6397003968253968,0.499375,0.7667559523809524,200
late__svc__poly3,pr_auc,0.6474956185735052,0.5148007594721893,0.7706058644051806,200
late__svc__poly3,mcc,0.2468444088307742,0.015281516306316663,0.46538934457905257,200
late__svc__rbf,accuracy,0.6457042253521127,0.5211267605633803,0.7746478873239436,200
late__svc__rbf,balanced_accuracy,0.6462738095238096,0.5230059523809524,0.7753968253968254,200
late__svc__rbf,sensitivity,0.6867142857142856,0.5421428571428571,0.8292857142857145,200
late__svc__rbf,specificity,0.6058333333333333,0.4444444444444444,0.7777777777777778,200
late__svc__rbf,f1,0.6555026943867788,0.5277777777777778,0.7826380728554642,200
late__svc__rbf,roc_auc,0.6601329365079366,0.5312896825396827,0.7990178571428572,200
late__svc__rbf,pr_auc,0.7063698684144302,0.5828739402581665,0.8136504762631415,200
late__svc__rbf,mcc,0.2952697878313975,0.047732120079902796,0.5534353621162096,200
late__svc__sigmoid,accuracy,0.6454225352112677,0.5211267605633803,0.7609154929577465,200
late__svc__sigmoid,balanced_accuracy,0.6448154761904762,0.5213789682539682,0.7614186507936508,200
late__svc__sigmoid,sensitivity,0.6017142857142856,0.4,0.7714285714285715,200
late__svc__sigmoid,specificity,0.6879166666666667,0.5270833333333333,0.8340277777777779,200
late__svc__sigmoid,f1,0.624183180240829,0.4515294771968854,0.7632570295602019,200
late__svc__sigmoid,roc_auc,0.6603571428571429,0.5249900793650794,0.8083730158730159,200
late__svc__sigmoid,pr_auc,0.6311492025873753,0.5087262133132937,0.8041728208854162,200
late__svc__sigmoid,mcc,0.2925702432504953,0.04282016723722952,0.5261101895960606,200
early_middle__lr__l2,accuracy,0.7835211267605634,0.6901408450704225,0.8735915492957746,200
early_middle__lr__l2,balanced_accuracy,0.7853095238095239,0.6912599206349206,0.8749503968253969,200
early_middle__lr__l2,sensitivity,0.9122857142857143,0.8,1.0,200
early_middle__lr__l2,specificity,0.6583333333333333,0.5,0.8055555555555556,200
early_middle__lr__l2,f1,0.8064458231968635,0.715911306042885,0.8834073820915926,200
early_middle__lr__l2,roc_auc,0.8213015873015873,0.7179960317460318,0.90875,200
early_middle__lr__l2,pr_auc,0.8225184473808526,0.7207413968693891,0.908975775938213,200
early_middle__lr__l2,mcc,0.5908858719399206,0.3870867030283197,0.7626239290456744,200
early_middle__lr__l1,accuracy,0.7423239436619719,0.6197183098591549,0.8450704225352113,200
early_middle__lr__l1,balanced_accuracy,0.7443015873015874,0.6222123015873016,0.8452678571428571,200
early_middle__lr__l1,sensitivity,0.8847142857142859,0.7428571428571429,0.9714285714285714,200
early_middle__lr__l1,specificity,0.6038888888888888,0.4444444444444444,0.7506944444444446,200
early_middle__lr__l1,f1,0.772233061574091,0.6666666666666666,0.8501785714285715,200
early_middle__lr__l1,roc_auc,0.8005595238095238,0.6975992063492064,0.8976388888888889,200
early_middle__lr__l1,pr_auc,0.795972974032598,0.6764157921752506,0.8997223837658319,200
early_middle__lr__l1,mcc,0.5103897278558682,0.26099184095908307,0.6913514008858433,200
early_middle__lr__elasticnet,accuracy,0.7423239436619719,0.6197183098591549,0.8450704225352113,200
early_middle__lr__elasticnet,balanced_accuracy,0.7443015873015874,0.6222123015873016,0.8452678571428571,200
early_middle__lr__elasticnet,sensitivity,0.8847142857142859,0.7428571428571429,0.9714285714285714,200
